"Nome do projeto","Website G4"
"Intervalo de datas","04/16/2026 00:00 - 04/16/2026 23:59"


"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Total de sessões","200"

"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Data","Horário","Duração da sessão","URL de entrada","URL de saída","Referenciador:","ID de usuário de clareza","Navegador","Dispositivo","OS","País/Região","Contagem de páginas","Cliques na sessão","Favorito","Link de gravação"
"04/16/2026","19:36","00:02","https://g4business.com/","https://g4business.com/","","1w6urnq","Unknown","Email","MacOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1w6urnq/1xq1iu/?ss=1776378970000&sd=2"
"04/16/2026","19:32","00:34","https://g4business.com/","https://g4business.com/","http://instagram.com/","22w5gs","InstagramApp","Mobile","Android","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/22w5gs/b2ywta/?ss=1776378757000&sd=34"
"04/16/2026","19:31","00:05","https://g4business.com/","https://g4business.com/","http://instagram.com/","1ck0tgl","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1ck0tgl/iu69e9/?ss=1776378716000&sd=5"
"04/16/2026","19:28","00:02","https://g4business.com/","https://g4business.com/","","871ead","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/871ead/6mjawd/?ss=1776378505000&sd=2"
"04/16/2026","19:27","00:44","https://g4business.com/","https://g4business.com/","https://www.google.com/","1bnj381","Chrome","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1bnj381/lxioov/?ss=1776378464000&sd=44"
"04/16/2026","19:26","07:06","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4%20educa%C3%A7%C3%A3o&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gclid=Cj0KCQjwkYLPBhC3ARIsAIyHi3S21eMVcJr2sSKNGEEnkHOxZeFAtgkZqKDvE5wFugNdwOA6RpNFE2QaAs5iEALw_wcB","https://g4business.com/","","whuoji","ChromeMobile","Mobile","Android","Brazil","5","17","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/whuoji/kp9m5k/?ss=1776378375000&sd=426"
"04/16/2026","19:21","05:42","https://g4business.com/","https://g4business.com/","","1atos2z","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1atos2z/1w81xue/?ss=1776378075000&sd=342"
"04/16/2026","19:20","05:04","https://g4business.com/","https://g4business.com/","","173qtcn","Chrome","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/173qtcn/191xky3/?ss=1776378001000&sd=304"
"04/16/2026","19:19","00:31","https://g4business.com/","https://g4business.com/","https://www.google.com/","1d1a9iv","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1d1a9iv/yogkzu/?ss=1776377961000&sd=31"
"04/16/2026","19:18","00:43","https://g4business.com/","https://g4business.com/g4-learning","https://instagram.com/","wg8sul","InstagramApp","Mobile","iOS","Brazil","2","8","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/wg8sul/4ps6rr/?ss=1776377902000&sd=43"
"04/16/2026","19:16","15:24","https://g4business.com/","https://g4business.com/contato","https://www.google.com/","9dz8uc","Edge","PC","Windows","Brazil","5","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/9dz8uc/5fskk2/?ss=1776377814000&sd=924"
"04/16/2026","19:16","00:02","https://g4business.com/","https://g4business.com/","","h6hwog","Unknown","Email","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/h6hwog/1i4c9i4/?ss=1776377775000&sd=2"
"04/16/2026","19:16","01:04","https://g4business.com/","https://g4business.com/","http://instagram.com/","7umcy9","InstagramApp","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/7umcy9/1ri0u7v/?ss=1776377764000&sd=64"
"04/16/2026","19:16","10:53","https://g4business.com/","https://g4business.com/","https://www.google.com/","dkqkcw","Chrome","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/dkqkcw/1hux8cl/?ss=1776377761000&sd=653"
"04/16/2026","19:15","03:15","https://g4business.com/","https://g4business.com/","https://www.google.com/","1xgxke9","Chrome","PC","Windows","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1xgxke9/isjy1h/?ss=1776377736000&sd=195"
"04/16/2026","19:12","00:43","https://g4business.com/","https://g4business.com/g4-gestao-e-estrategia","https://instagram.com/","1wqyt8e","InstagramApp","Mobile","iOS","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1wqyt8e/1n4b3on/?ss=1776377565000&sd=43"
"04/16/2026","19:12","17:30","https://g4business.com/","https://g4business.com/","https://g4business.com/termos-e-condicoes","k23qa8","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/k23qa8/14zsy05/?ss=1776377564000&sd=1050"
"04/16/2026","19:12","05:18","https://g4business.com/","https://g4business.com/","","3p0bq5","Safari","PC","MacOS","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/3p0bq5/1ig53mr/?ss=1776377547000&sd=318"
"04/16/2026","19:11","01:40","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?internal_ref=im-g4-gestao-estrategia&_gl=1*1laljrq*_gcl_au*ODQwNTY2OTcuMTc3NjM3NzM3NQ..","https://www.google.com/","h9g0o7","Chrome","PC","Windows","Brazil","3","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/h9g0o7/fjffix/?ss=1776377491000&sd=100"
"04/16/2026","19:10","11:18","https://g4business.com/","https://g4business.com/","","1no7aze","Chrome","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1no7aze/1kk519d/?ss=1776377430000&sd=678"
"04/16/2026","19:10","01:00","https://g4business.com/","https://g4business.com/","https://instagram.com/","gfxz4j","InstagramApp","Mobile","iOS","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gfxz4j/bfovzb/?ss=1776377403000&sd=60"
"04/16/2026","19:07","05:05","https://g4business.com/","https://g4business.com/","","e7w2xh","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/e7w2xh/1pkg8we/?ss=1776377263000&sd=305"
"04/16/2026","19:06","00:52","https://g4business.com/","https://g4business.com/","https://instagram.com/","oa9gnx","InstagramApp","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/oa9gnx/ojnbf6/?ss=1776377197000&sd=52"
"04/16/2026","19:05","00:05","https://g4business.com/","https://g4business.com/","","keyrq1","MobileSafari","Mobile","iOS","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/keyrq1/1l64z0t/?ss=1776377117000&sd=5"
"04/16/2026","19:00","00:02","https://g4business.com/","https://g4business.com/","","ygwmzo","MobileSafari","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ygwmzo/1vbyr1l/?ss=1776376835000&sd=2"
"04/16/2026","19:00","05:10","https://g4business.com/","https://g4business.com/","","zx4hua","Chrome","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zx4hua/1xzisy0/?ss=1776376834000&sd=310"
"04/16/2026","18:58","10:16","https://g4business.com/","https://g4business.com/","","1f9xovh","Chrome","PC","Windows","Brazil","5","8","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1f9xovh/4zau4o/?ss=1776376727000&sd=616"
"04/16/2026","18:58","02:16","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_founders_tallis-gomes&utm_term=talis%20g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoyCF5KAFzCHrXCB2PhQseIHq&gclid=EAIaIQobChMIk8yB7q7zkwMVw2dIAB10tzSXEAAYASAAEgLZEvD_BwE","https://g4business.com/","https://www.google.com/","1e4gwuy","Chrome","PC","Windows","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1e4gwuy/k4ysxz/?ss=1776376703000&sd=136"
"04/16/2026","18:52","05:05","https://g4business.com/","https://g4business.com/","https://www.google.com/","1cj43qw","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1cj43qw/1glrsyb/?ss=1776376351000&sd=305"
"04/16/2026","18:52","00:48","https://g4business.com/","https://g4business.com/","https://gemini.google.com/","fq1sjo","Chrome","PC","MacOS","Brazil","1","7","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/fq1sjo/126nmgz/?ss=1776376339000&sd=48"
"04/16/2026","18:50","05:01","https://g4business.com/","https://g4business.com/","https://www.google.com/","1byj2ax","Safari","PC","MacOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1byj2ax/evtjez/?ss=1776376250000&sd=301"
"04/16/2026","18:50","00:34","https://g4business.com/","https://g4business.com/g4-gestao-e-estrategia","https://instagram.com/","2r7abn","InstagramApp","Mobile","iOS","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/2r7abn/1qxa242/?ss=1776376219000&sd=34"
"04/16/2026","18:46","00:11","https://g4business.com/","https://g4business.com/","","u80lvv","Edge","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/u80lvv/7io73p/?ss=1776376008000&sd=11"
"04/16/2026","18:45","53:25","https://g4business.com/formacao-g4-lp?campaign_id=120240557496090714&adset_id=120241470878240714&content_id=120242221567140714&placement=Others&utm_source=facebook&utm_medium=cpc&utm_campaign=adsfb_g4_bau421_sc_fg4_bofu_selfcheckout-fg4_venda_perpetuo_lp&utm_content=bau421_fg4_soma_base_engajamento_tangj-7d_estaticos&utm_term=AD_03187_fg4_estatico_png_viral_alfredo-soares_escassez_ultimos-dias-de-formacao-g4&hsa_acc=324663872349737&hsa_cam=120240557496090714&hsa_grp=120241470878240714&hsa_ad=120242221567140714&hsa_src=ig&hsa_net=facebook&hsa_ver=3&utm_id=120241470878240714_v2_s07&fbclid=PAaWdyZARNLZZleHRuA2FlbQEwAGFkaWQBqy-p91b4qnNydGMGYXBwX2lkDDI1NjI4MTA0MDU1OAABpyKtDawmN4D5HD8pqTvR7nLbuoAZ87iD-NGviMgv1x1taPdB_C3JLLOGyPFK_aem_kYq4Vs15d9i6VvbXukBtVQ","https://g4business.com/g4-tools","","11muxw4","Chrome","PC","Windows","Brazil","8","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/11muxw4/1djz411/?ss=1776375957000&sd=3205"
"04/16/2026","18:43","00:05","https://g4business.com/","https://g4business.com/","","1pmn9c9","Opera","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1pmn9c9/18czpzt/?ss=1776375825000&sd=5"
